gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000028392,Bspry,19.78,20.03,15.56,14.06,10.77,25.82,24.38,24.17,15.19,12.53
ENSMUSG00000028393,Alad,4.14,3.43,5.09,3.02,3.58,2.31,3.08,2.88,3.42,4.93
ENSMUSG00000028394,Pole3,30.12,23.85,28.37,16.58,14.1,23.6,27.66,24.9,16.72,19.31
ENSMUSG00000028396,2310002L09Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028397,Kdm4c,8.54,7.04,6.68,8,6.16,6.12,6.31,6.87,7.79,8.77
ENSMUSG00000028398,Tmem261,25.12,19.92,21.5,20.1,15.65,18.2,27.63,26.17,18.88,20.83
ENSMUSG00000028399,Ptprd,2.79,3.49,4.43,8.15,6.91,1.7,5.58,3.95,8.86,7.01
ENSMUSG00000028402,Mpdz,4.4,3.42,6.12,5.08,5.62,2.34,2.8,2.5,4.45,6.01
ENSMUSG00000028403,Zdhhc21,18.45,17.11,17.43,13.37,14.14,14.17,14.55,15.75,12.05,15.46
ENSMUSG00000028405,Aco1,10.57,8.88,10.76,7.95,8.28,6.32,8.25,6.36,7.57,9.35
ENSMUSG00000028409,Smu1,28.76,25.74,28.54,23.28,17.96,23.9,28.39,30.23,23.78,26.64
ENSMUSG00000028410,Dnaja1,20.55,22.07,25.79,28.6,36.18,14.58,16.04,16.94,24.08,27.88
ENSMUSG00000028411,Aptx,11.26,9.2,9.42,9.29,9.29,8.49,11.03,10.62,8.49,8.87
ENSMUSG00000028412,Slc44a1,50.87,48.53,53.26,58.02,67.68,44.41,54.14,49.42,57.61,94.64
ENSMUSG00000028413,B4galt1,47.39,49.84,58.69,41.58,40.01,44.01,46.34,45.36,36.76,42.96
ENSMUSG00000028414,Fktn,3.38,3.35,3.16,3.73,3.56,2.83,3.02,3.32,3.64,5.1
ENSMUSG00000028415,Spink4,0,0,0.08,0,0,0,0,0,0,0
ENSMUSG00000028416,Bag1,86.22,78.5,77.32,52.52,37.5,76.05,87.27,88.75,54.71,50.75
ENSMUSG00000028417,Tal2,0.03,0.01,0.03,0,0.01,0.01,0.03,0.02,0.02,0.03
ENSMUSG00000028419,Chmp5,46.87,35.56,31.68,33.29,27.04,34.84,43.15,44.5,31.81,34.12
ENSMUSG00000028420,Tmem38b,3.16,3.03,4.54,2.63,2.83,3.48,3.48,3.18,2.68,3.16
ENSMUSG00000028423,Nfx1,17.7,16.19,17.59,14.91,15.67,13.64,15.32,14.98,15.88,19.31
ENSMUSG00000028426,Rad23b,89.47,99.56,108.5,73.32,74.84,94.89,81.57,85.86,56.83,67.22
ENSMUSG00000028427,Aqp7,0.15,0.12,0.06,0.19,0.02,0.05,0.12,0.05,0.19,0.02
ENSMUSG00000028430,Nol6,21.71,23.36,27.21,19.51,24,22.14,19,21.85,17.25,24.39
ENSMUSG00000028431,Ikbkap,7.14,6.51,7.42,7.58,7.97,3.55,5.11,3.78,8.61,8.69
ENSMUSG00000028433,Ubap2,28.72,31.37,34.54,22.74,30.34,23.87,19.11,19.61,15.47,21.48
ENSMUSG00000028434,Epb4.1l4b,16.12,17.7,17.39,10.84,10.84,12.22,14.64,12.38,9.86,12.47
ENSMUSG00000028435,Aqp3,517.18,582.4,427.01,607.86,513.76,521.03,601.49,708.96,532.06,571.14
ENSMUSG00000028436,Dcaf12,26.24,26.08,24.79,20.95,17.42,20.94,26.49,23.65,18.56,21.03
ENSMUSG00000028437,Ubap1,24.97,26.61,27.39,24.86,18.74,28.1,30.63,27.01,24.02,17.69
ENSMUSG00000028438,Kif24,1.52,0.91,1.43,0.77,1.2,0.44,0.77,0.97,1,1.23
ENSMUSG00000028439,Fam219a,2.87,3.37,2.88,3.32,3.65,2.23,2.67,2.09,3.2,3.19
ENSMUSG00000028441,1110017D15Rik,0.07,0,0,0,0,0.15,0,0.05,0.03,0.03
ENSMUSG00000028443,Nudt2,11.14,10.12,13.19,11.47,8.61,12.63,12.77,11.57,7.65,10.94
ENSMUSG00000028444,Cntfr,0.99,1.57,1.82,0.32,0.2,1.54,1.84,1.17,1.24,0.63
ENSMUSG00000028445,Enho,0.47,0.29,0.29,0.43,0.43,0.15,0.82,0.33,0.78,0.66
ENSMUSG00000028447,Dctn3,51.94,41.78,46.63,41.72,36.48,37.93,49.07,51.13,38.36,41.46
ENSMUSG00000028451,1700022I11Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028452,Vcp,168.21,137.63,105.09,90.06,127.05,105.25,136.22,136.54,145.41,146.88
ENSMUSG00000028453,Fancg,5.43,4.43,2.72,2.47,3.93,2.86,3.17,4.2,6.37,3.51
ENSMUSG00000028454,Pigo,6.46,6.86,7.93,5.56,6.45,7.8,7.06,8.21,6.85,6.83
ENSMUSG00000028455,Stoml2,32.64,22.68,29.83,18.74,22.55,21.61,25.69,22.99,22.03,27.1
ENSMUSG00000028456,Unc13b,3.14,2.39,1.95,2.56,2.71,2.44,1.93,2.23,3.05,2.6
ENSMUSG00000028457,Atp8b5,0.19,0.17,0.25,0.18,0.2,0.24,0.12,0.18,0.04,0.11
ENSMUSG00000028458,Tesk1,8.84,12.33,15.89,10.1,10.07,10.79,9.22,10.06,7.4,8.69
ENSMUSG00000028459,Cd72,1.62,0.69,1.99,1.89,0.81,1.28,1.4,1.56,0.85,1.06
ENSMUSG00000028460,Sit1,0.07,0.07,0.02,0.08,0.07,0.03,0.05,0.05,0.03,0.02
ENSMUSG00000028461,Ccdc107,14.08,8.6,10.03,14.4,10.15,10.9,12.65,11.77,14.56,15.24
ENSMUSG00000028463,Car9,2.06,0.39,0.85,0.55,0.87,0.15,0.18,0.13,0.74,1.05
ENSMUSG00000028464,Tpm2,78.07,41.65,62.59,58.02,57.62,24.41,30.29,34.41,60.18,46.02
ENSMUSG00000028465,Tln1,24.24,30.02,49.44,35.22,33.99,26.55,26.01,22.53,27.39,29.66
ENSMUSG00000028466,Creb3,12.29,12.83,15.81,15.58,14.17,12.45,14.47,13.57,14.75,11.74
ENSMUSG00000028467,Gba2,11.01,14.38,11.42,16.4,15.4,15.86,14.36,12.02,13.89,12.43
ENSMUSG00000028468,Rgp1,19.51,21.4,18,18.91,25.37,18.36,13.65,16.11,17.25,16.92
ENSMUSG00000028469,Npr2,1.65,2.06,2.22,3.56,3.29,0.75,2.14,1.32,3.7,3.54
ENSMUSG00000028470,Hint2,15.67,13.47,15.4,12.81,8.88,14.97,19.3,18.05,11.27,11.3
ENSMUSG00000028476,Reck,1.1,1.03,1.1,1.53,1.9,0.35,1.29,0.95,1.97,1.87
ENSMUSG00000028478,Clta,89.93,65.72,78.34,71.58,61.7,62.65,79.92,79.61,67.99,76.73
ENSMUSG00000028479,Gne,4.25,5.9,6.86,4.43,4.76,4.25,6.36,3.71,4.23,4.98
ENSMUSG00000028480,Glipr2,1.94,1.24,2.3,2.46,2.16,0.32,1.74,0.86,2.42,2.33
ENSMUSG00000028483,Snapc3,10.95,9.89,9.31,13.26,10.23,8.24,9.97,9.35,15.4,14.61
ENSMUSG00000028484,Psip1,7.11,5.07,7.28,4.93,5.78,2.71,3.66,4.06,5.03,7.33
ENSMUSG00000028487,Bnc2,3.31,2.18,3.62,2.13,2.72,1.6,2.56,2.23,2.12,3.4
ENSMUSG00000028488,Sh3gl2,6.79,7.28,7.17,5.91,5.94,6.91,7.5,7.12,5.87,6.2
ENSMUSG00000028492,Fam154a,0,0.04,0.04,0,0.01,0,0.01,0,0,0.01
ENSMUSG00000028494,Plin2,14.42,8.73,20.61,14.36,15.34,7.6,10.33,10.39,12.44,15.07
ENSMUSG00000028495,Rps6,1374.6,1030.88,1203.3,852.46,612.06,1293.76,1533.09,1608.58,886.18,1120.53
ENSMUSG00000028496,Mllt3,7.07,7.98,7.41,4.58,7.64,5.48,5.63,4.97,6.64,7.37
ENSMUSG00000028497,Ptplad2,0.86,0.48,0.57,1.24,1.17,0.41,1.14,0.85,1.19,1.08
ENSMUSG00000028514,Usp24,9.12,9.42,11.17,7.36,8.25,8.53,7.86,8.57,7.63,9.27
ENSMUSG00000028517,Ppap2b,7.2,7.23,10.48,8.56,9.79,4.68,8.74,6.95,9.72,17.16
ENSMUSG00000028518,Prkaa2,1.38,0.89,1.17,0.69,0.67,1.12,0.73,1.19,1.12,1.36
ENSMUSG00000028519,Dab1,0.03,0.06,0.07,0.06,0.02,0.05,0.07,0.06,0.08,0.07
ENSMUSG00000028520,4921539E11Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028521,Slc35d1,3.38,3.86,4.76,4.64,4.41,3.07,3.64,3.47,4.12,5.47
ENSMUSG00000028522,Mier1,22.99,20.67,22.82,18.97,14.95,17.17,21.45,20.05,23.19,23.82
ENSMUSG00000028523,Tctex1d1,0,0.03,0,0,0,0,0,0.02,0.09,0.01
ENSMUSG00000028524,Sgip1,0.63,0.73,0.85,1.18,1.06,0.53,0.97,0.52,1.89,1.12
ENSMUSG00000028525,Pde4b,4.32,3.82,6.75,3.94,4.93,3.64,4.9,3.79,5.2,5.03
ENSMUSG00000028527,Ak4,10.83,6.15,9,8.17,11.45,2.59,2.65,2.85,9.85,16.15
ENSMUSG00000028528,Dnajc6,0.27,0.27,0.34,0.09,0.16,0.1,0.45,0.4,0.4,0.57
ENSMUSG00000028530,Jak1,44.61,43.61,49.29,35.51,30.42,45.43,44.55,45.1,34.64,40.89
ENSMUSG00000028532,Cachd1,14.4,16.73,17.78,4.47,9.6,15.7,11.76,9.85,8.74,11.07
ENSMUSG00000028533,Izumo3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028536,2610528J11Rik,22.23,22.31,18.65,14.68,13.76,20.93,19.99,21.39,12.97,11.4
ENSMUSG00000028538,St3gal3,1.43,1.3,1.75,1.89,2.4,1.02,1.53,1.08,1.67,2.05
ENSMUSG00000028539,Artn,1.66,1.24,1.34,2.33,0.71,0.78,0.59,1.12,0.74,0.73
ENSMUSG00000028540,Dph2,2.67,2.18,2.52,2.94,2.71,1.32,1.88,1.73,1.87,3.27
ENSMUSG00000028541,B4galt2,3.19,2.02,3.04,3.14,3.57,1.6,2.48,1.8,3.74,3.71
ENSMUSG00000028542,Slc6a9,18.67,19.27,21.21,8.76,12.36,22.73,18.79,14.79,9.91,16.18
ENSMUSG00000028544,Slc5a9,23.78,16.12,9.89,2.89,5.39,14.42,10.48,12.42,3.5,6.82
ENSMUSG00000028545,Bend5,1.67,1.94,1.73,0.98,1,1.04,1.65,1.66,0.76,1.43
ENSMUSG00000028546,Elavl4,0,0,0,0,0,0,0,0,0,0.01
ENSMUSG00000028549,Itgb3bp,2.45,1.67,1.76,1.41,1.54,1.05,1.98,1.76,2.34,2.01
ENSMUSG00000028550,Atg4c,2.76,2.37,3.12,3.37,3.14,1.75,2.14,2.19,2.23,3.03
ENSMUSG00000028551,Cdkn2c,21.25,13.45,19.03,12.15,8.42,18.95,18.31,21.77,12.69,13.49
ENSMUSG00000028552,Eps15,46.56,44.81,45.64,40.42,40.24,50.8,52.35,53.34,40.99,49.79
ENSMUSG00000028553,Angptl3,0,0,0,0,0.02,0,0,0,0,0
ENSMUSG00000028555,Ttc39a,4.59,3.69,4.79,1.95,2.38,2.66,2.98,3.11,1.64,2.69
ENSMUSG00000028556,Dock7,7.72,8.01,10.66,10.54,9.59,6.72,7.66,6.68,9.44,9.43
ENSMUSG00000028557,Rnf11,96.98,100.8,83.28,117.55,76.51,145.42,141.99,133.21,112.01,92.53
ENSMUSG00000028558,Calr4,0.44,0.05,0.23,0.18,0.05,0.02,0.16,0.1,0.07,0.06
ENSMUSG00000028559,Osbpl9,38.94,33,34.31,33.23,29.25,34.07,39.11,38.03,33.81,35.33
ENSMUSG00000028560,Usp1,16.54,14.1,19.22,8.84,12.23,10.55,12.14,14.34,11.75,15.38
ENSMUSG00000028563,Tm2d1,8.55,7.3,7.07,8.14,6.6,6.65,8.82,8.3,7.78,7.59
ENSMUSG00000028565,Nfia,20.58,22.33,23.83,10.99,14.43,21.26,17.38,20.89,14.17,16.02
ENSMUSG00000028567,Txndc12,14.21,10.7,16.49,15.51,13.18,9.98,11.32,12.19,13.15,17.85
ENSMUSG00000028568,Btf3l4,31.69,26.06,27.08,26.08,21.78,27.43,36.45,34.24,27.33,33.8
ENSMUSG00000028571,Cyp2j13,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028572,Hook1,26.34,27.2,25.85,26.05,19.16,32.49,30.3,29.48,24.43,24.45
ENSMUSG00000028573,Fggy,4.15,2.95,3.76,4.3,3.91,2.18,3.07,3.74,3.56,2.05
ENSMUSG00000028575,Eqtn,0.07,0,0.06,0,0.1,0.04,0.05,0.04,0.05,0.04
ENSMUSG00000028576,Ift74,7.11,5.2,7.25,5.4,5.98,3.94,6.92,5.32,4.48,7.84
ENSMUSG00000028577,Plaa,29.46,26.96,32.07,26.77,24.82,29.43,26.9,27.16,24.5,32.71
ENSMUSG00000028578,Caap1,3.76,3.02,2.69,2.88,2.87,2.42,2.99,2.91,3.88,4.19
ENSMUSG00000028580,Pum1,24.8,24.67,28.07,20.61,21.34,24.18,24.07,22.15,18.56,23.73
ENSMUSG00000028581,Laptm5,11.1,6.01,30.27,12.57,11.12,5.62,7.89,8.51,7.63,9.15
ENSMUSG00000028582,Cc2d1b,20.59,18.72,20.47,12.09,14.96,16.29,16.4,15.4,13.78,16.51
ENSMUSG00000028583,Pdpn,2.22,2.19,6,1.9,2.46,0.95,2.35,1.78,6.22,3.49
ENSMUSG00000028584,Lrrc38,0,0,0,0.01,0,0,0,0,0,0.01
ENSMUSG00000028587,Orc1,1.37,1,2,0.61,0.8,0.55,0.57,0.88,0.69,1.32
ENSMUSG00000028589,1700012P22Rik,0.03,0,0,0,0,0,0,0,0,0
ENSMUSG00000028591,Pramef12,1.13,0.76,0.68,0.16,0.29,0.83,0.68,0.69,0.35,0.35
ENSMUSG00000028593,9430007A20Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028597,Gpx7,4.36,2.56,5.45,10.47,10.29,1.4,4.67,2.96,10,9.07
ENSMUSG00000028599,Tnfrsf1b,1.11,1.24,3.65,1.01,1.51,0.48,0.8,1.29,1.84,1.55
ENSMUSG00000028600,Podn,0.57,0.57,0.75,0.51,0.85,0.29,0.53,0.71,0.48,0.89
ENSMUSG00000028601,Echdc2,7.28,6.69,9,4.3,4.5,5.9,8.74,7.01,5.84,6.95
ENSMUSG00000028602,Tnfrsf8,0.02,0.01,0.03,0.02,0,0.01,0.01,0,0.04,0
ENSMUSG00000028603,Scp2,140.41,113.01,121.43,91.81,73.72,125.81,149.11,129.67,91.63,96.21
ENSMUSG00000028607,Cpt2,10.75,8,7.65,9.47,9.82,4.41,5.17,5.16,7.85,10.5
ENSMUSG00000028608,0610037L13Rik,22.98,17.89,19.64,16.6,19.13,19.25,23.52,22.02,20.83,23.88
ENSMUSG00000028609,Magoh,63.88,50.86,58.34,41.41,31.5,55.17,70.2,66.88,46.51,57.39
ENSMUSG00000028610,Dmrtb1,0,0.05,0.53,0.14,0.09,0.03,0.02,0.02,0,0
ENSMUSG00000028613,Lrp8,3.62,2.9,3.28,3.15,3.21,2.24,1.93,1.98,3.77,3.34
ENSMUSG00000028614,Ndc1,6.55,4.54,7.69,3.67,5.2,3.47,4.03,4.3,3.44,5.77
ENSMUSG00000028617,Lrrc42,17.34,12.83,18.35,14.26,15.99,9.42,13.37,14.16,12.26,18.29
ENSMUSG00000028618,Tmem59,124.27,112.29,117.71,124.37,107.59,131.81,155.87,160.04,116.03,145.78
ENSMUSG00000028619,Tceanc2,11.73,7.67,10.56,7.93,5.79,7.46,9.35,8.6,7.29,9.57
ENSMUSG00000028621,Cyb5rl,3.76,2.55,3.52,1.47,3.07,1.24,1.13,1.81,2.38,2.53
ENSMUSG00000028622,Mrpl37,18.16,15.72,17.18,14.5,15.52,12.68,15.63,15.9,13.87,18.17
ENSMUSG00000028626,Col9a2,0.09,0.1,0.07,1.59,2.3,0.19,0.38,0.09,1.29,1.55
ENSMUSG00000028629,Exo5,5.93,5.3,5.17,5.16,3.26,4.59,5.12,4.74,3.93,5.15
ENSMUSG00000028630,Dyrk2,14.48,15.76,20.78,16.58,21.42,17.89,16.92,17.15,13.8,21.9
ENSMUSG00000028631,Kcnq4,0.38,0.29,0.19,0.4,0.32,0.17,0.18,0.2,0.3,0.23
ENSMUSG00000028633,Ctps,10.72,9.17,12.69,11.55,9.53,8.75,8.15,8.03,8.94,11.86
ENSMUSG00000028634,Hivep3,2,3.53,3.31,1.75,1.71,2.21,1.75,2.69,1.19,1.66
ENSMUSG00000028635,Edn2,0.93,0.68,1.01,0.7,1.4,0.41,0.94,0.83,1.01,0.8
ENSMUSG00000028636,Ppcs,5.67,3.95,4.74,4.93,3.41,3.21,4.68,5.2,5.03,6.83
ENSMUSG00000028637,Ccdc30,0.09,0.09,0.17,0.23,0.19,0.14,0.23,0.09,0.4,0.21
ENSMUSG00000028639,Ybx1,130.16,97.68,136.97,90.49,82.92,86.5,105.69,110.78,91.43,114.61
ENSMUSG00000028640,Tfap2c,46.94,38.66,39.97,48.57,27.94,31.25,36.35,50.76,34.44,39.16
ENSMUSG00000028641,Lepre1,4.45,3.19,6.29,12.69,13.66,2.7,5.59,3.76,10.74,9.05
ENSMUSG00000028642,4930538K18Rik,0.55,0.23,0.1,0.08,0.3,0.18,0.14,0.03,0.1,0.01
ENSMUSG00000028643,Ccdc23,22.98,20.28,24.97,20.08,17.25,19.39,29.04,26.59,19.81,17.21
ENSMUSG00000028644,Ermap,0.06,0.05,0.06,0.14,0.06,0.06,0.06,0.04,0.04,0.07
ENSMUSG00000028645,Slc2a1,127.29,122.91,92.67,73.9,120.63,52.94,80.34,60.25,74.95,81.7
ENSMUSG00000028646,Rragc,34.77,32.35,35.97,29.3,22.52,37.39,39.32,38.84,24.99,28.7
ENSMUSG00000028647,Mycbp,15.25,10.44,11.31,8.85,6.51,10.05,11.97,12.25,11.89,10.43
ENSMUSG00000028648,Ndufs5,102.25,79.38,85.01,77.46,62.56,89.32,101.49,111.08,77.66,111.55
ENSMUSG00000028649,Macf1,148.83,168.73,168.96,126.06,122.85,119.6,138.8,118.47,100.57,119.33
ENSMUSG00000028651,Ppie,11.76,9.49,10.84,8.62,7.25,7.31,9.97,11.01,8.58,12.47
ENSMUSG00000028653,Trit1,4.28,3.77,4.31,3.73,3.58,2.19,3.12,3.11,3.28,5.42
ENSMUSG00000028654,Mycl,46.46,51.22,60.55,17.42,20.58,50.3,41.85,35.98,23.92,41.92
ENSMUSG00000028655,Mfsd2a,22.23,20.02,21.33,8.57,20.43,19.09,11.72,18.94,13.31,26.85
ENSMUSG00000028656,Cap1,101.95,87.97,119.01,83.99,73.87,76.51,85.57,83.64,74.19,81.72
ENSMUSG00000028657,Ppt1,14.14,13.68,15.74,18.1,13.69,13.24,17.59,14.98,14.73,18.91
ENSMUSG00000028661,Epha8,0,0,0.01,0.04,0.02,0,0.02,0,0.01,0
ENSMUSG00000028664,Ephb2,4.17,2.52,3.3,2.16,3.19,1.04,2.21,1.45,1.71,1.94
ENSMUSG00000028668,Tceb3,27.87,23.26,29.21,26.68,22.69,23.99,25.17,25.02,18.11,25.39
ENSMUSG00000028669,Pithd1,27.47,23.82,29.15,26.11,36.1,28.22,34.79,24.71,24.26,36.58
ENSMUSG00000028670,Lypla2,35.78,35.67,39.64,33.9,35.17,31.93,34.14,36.92,26.7,35.45
ENSMUSG00000028671,Gale,7.98,5.9,8.69,9.2,10.48,3.52,4.62,6.97,6.88,11.18
ENSMUSG00000028672,Hmgcl,11.82,7.79,8.75,10.19,7.1,6.58,10.72,9.5,9.23,10.02
ENSMUSG00000028673,Fuca1,34.5,29.08,30.01,30.79,32.48,24.08,34.06,25.76,26.88,34.96
ENSMUSG00000028675,Pnrc2,43.41,34.99,39.46,35.95,29.02,31.76,46.56,43.48,44.83,50.44
ENSMUSG00000028676,Srsf10,24.91,19.65,23.94,23.55,22.15,14.53,19.51,18.1,25.41,33.28
ENSMUSG00000028677,Rnf220,23.26,29.07,28.18,16.51,18.65,22.32,23.8,21.92,15.7,20.56
ENSMUSG00000028678,Kif2c,5.12,2.03,4.53,3.19,3.58,1.01,1.2,2.22,2.5,4.75
ENSMUSG00000028680,Plk3,17,26.3,22.92,45.51,48.56,36.49,23.67,19.22,30.92,25.24
ENSMUSG00000028681,Ptch2,0.43,0.36,0.38,0.34,0.16,0.15,0.41,0.25,0.24,0.2
ENSMUSG00000028683,Eif2b3,10.48,11.43,13.5,13.37,18.84,11.57,11.85,11.4,12.85,21.66
ENSMUSG00000028684,Urod,16.46,13.37,15.28,15.22,10.76,11.07,16.19,15.98,12.63,14.62
ENSMUSG00000028687,Mutyh,0.99,0.43,1.15,0.3,0.42,0.48,0.69,0.92,0.7,0.48
ENSMUSG00000028688,Toe1,8.69,6.92,10.16,6.41,5.28,5.01,7.14,7.44,5.78,6.83
ENSMUSG00000028689,Ccdc163,3.24,3.59,3.01,2.57,1.88,2.08,2.64,4.74,2.54,3.96
ENSMUSG00000028690,Mmachc,3.06,2.49,3.79,2.71,3.02,2.74,2.33,2.24,1.89,3.02
ENSMUSG00000028691,Prdx1,336.52,257.59,286.02,275.07,184.75,221.97,322.08,328.8,289.37,287.93
ENSMUSG00000028692,Akr1a1,198.19,174.91,195.32,157.78,125.42,156.45,191.56,200.83,146.53,170.38
ENSMUSG00000028693,Nasp,24.26,19.91,26.59,14.48,13.59,15.36,16.35,17.49,12.04,17.49
ENSMUSG00000028696,Ipp,5.14,4.9,6.28,3.94,3.83,5.2,5.89,5.23,3.99,4.88
ENSMUSG00000028698,Pik3r3,6.05,4.74,5.36,8.57,7.96,2.99,3.48,3.44,7.24,9.82
ENSMUSG00000028699,Tspan1,0.02,0.06,0,0.02,0.01,0.02,0.05,0.07,0,0
ENSMUSG00000028700,Pomgnt1,8.71,6.86,8.51,8.56,8.03,4.89,5.91,6.09,8.09,10.19
ENSMUSG00000028701,Lurap1,0.65,0.6,0.45,0.61,0.84,0.39,0.6,0.48,0.75,1.16
ENSMUSG00000028702,Rad54l,3,1.03,1.84,0.73,1.04,0.25,0.48,0.7,0.64,1.31
ENSMUSG00000028703,Lrrc41,18.84,18.01,20.72,18.45,17.35,17.27,17.4,18.7,14.61,18.53
ENSMUSG00000028706,Nsun4,2.49,2.18,2.22,2.02,2.26,1.17,2.19,1.87,1.99,2.32
ENSMUSG00000028707,Dmbx1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028708,Mknk1,6.21,6.03,6.82,13.84,25.57,5.65,6.52,4.76,14.13,17.48
ENSMUSG00000028709,Mob3c,1.68,1.41,2.02,3.37,3.27,1.27,2.07,1.65,3.91,4.34
ENSMUSG00000028710,Atpaf1,7.3,6.33,6.69,5.17,6.22,5.41,6.47,6.95,6.96,8.45
ENSMUSG00000028712,Cyp4a31,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028713,Cyp4b1,3.91,4.96,8.13,1.51,1.88,4.76,4.23,7.24,2.07,3.78
ENSMUSG00000028715,Cyp4a14,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028716,Pdzk1ip1,258.37,212.79,145.37,87.8,68.4,201.97,201.91,253.39,91.44,73.67
ENSMUSG00000028717,Tal1,0.11,0.07,0.29,0.51,0.43,0.13,0.33,0.2,0.5,0.45
ENSMUSG00000028718,Stil,2.71,1.4,2.81,0.72,1.39,0.79,0.78,1.31,1.11,1.68
ENSMUSG00000028719,Cmpk1,59.1,45.15,48.7,44.32,28.29,57.63,64.93,57.65,46.4,49.25
ENSMUSG00000028729,Ebna1bp2,13.95,15.66,14.54,14.05,16.33,14.65,12.28,13.04,10.86,12.87
ENSMUSG00000028730,Cfap57,0.28,0.23,0.01,0.02,0.06,0.08,0.14,0.06,0.09,0.08
ENSMUSG00000028736,Pax7,0.14,0.1,0.15,0.04,0.03,0.11,0.16,0.11,0.03,0.05
ENSMUSG00000028737,Aldh4a1,14.98,11.72,12.4,6.68,7.18,12.35,10.44,11.62,6.82,10.86
ENSMUSG00000028738,Tas1r2,0.04,0.07,0.03,0.04,0.01,0.12,0.11,0.06,0.03,0.06
ENSMUSG00000028741,Mrto4,23.59,17.85,22.36,20.3,18.9,17.77,21.12,22.38,20.06,24.77
ENSMUSG00000028743,Akr7a5,10.03,9.61,9.98,8.53,10.51,9.09,9.42,9.23,8.04,11.91
ENSMUSG00000028744,Pqlc2,14.91,14.59,15.19,18.12,27.54,14.86,14.32,13.42,15.16,21.06
ENSMUSG00000028745,Capzb,142.1,121.7,138.4,107.39,95.71,118.28,127.2,134.49,99.92,109.07
ENSMUSG00000028747,Htr6,0.04,0.08,0.02,0.03,0.03,0.01,0.01,0.01,0.03,0
ENSMUSG00000028749,Pla2g2f,142.45,154.66,136.69,164.49,111.04,216.27,188.07,163.4,110.39,110.91
ENSMUSG00000028750,Pla2g2c,0,0,0,0,0,0,0,0,0.02,0
ENSMUSG00000028751,Pla2g2e,0.14,0.36,0.63,0.72,2.07,0.2,0.21,0.36,0.32,0.11
ENSMUSG00000028753,Vwa5b1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028755,Cda,0.93,0.21,1.38,7.64,4.19,0.12,0.81,0.65,2.12,4.51
ENSMUSG00000028756,Pink1,35.51,37.79,25.13,19.02,18.28,50.65,47.43,34.94,26.24,21.77
ENSMUSG00000028757,Ddost,65.57,47.98,65.96,50.58,54.72,42.65,51.78,62.66,53.48,59.19
ENSMUSG00000028758,Kif17,0.36,0.73,0.07,0,0.17,0.73,0.26,0.26,0.49,0.25
ENSMUSG00000028759,Hp1bp3,61.46,56.79,62.77,42.84,37.15,51.78,57.21,52.98,41.22,48.06
ENSMUSG00000028760,Eif4g3,15.68,18.38,21.5,14.9,18.02,13.85,11.04,11.35,11.66,13.97
ENSMUSG00000028763,Hspg2,18.11,22.22,25.36,31.49,44.11,8.8,16.85,12.86,33.71,30.43
ENSMUSG00000028766,Alpl,9.38,9.04,16.39,44.81,54.44,1.94,16.73,6.11,31.15,26.19
ENSMUSG00000028771,Ptpn12,17.61,20.17,21.25,25.48,24.84,15.22,15.49,14.05,16.26,22.58
ENSMUSG00000028772,Zcchc17,6.64,5.68,7.74,5.15,7.18,5.03,6.16,5.83,4.43,5.28
ENSMUSG00000028773,Fabp3,0.36,0.31,0.11,1.59,1.16,0.08,0.74,0.18,1.2,0.81
ENSMUSG00000028776,Tinagl1,6.21,7.62,10.41,9.43,9.99,3.89,6.06,5.32,9.54,11.14
ENSMUSG00000028777,Gnat3,0.01,0,0,0,0,0,0,0,0,0
ENSMUSG00000028778,Hcrtr1,0,0,0,0,0.01,0.01,0,0,0,0
ENSMUSG00000028779,Pef1,27.41,25.69,26.49,22.88,18.62,23.48,27.1,27.64,19.25,22.63
ENSMUSG00000028780,Sema3c,10.9,10.01,12.56,7.89,7.81,7.48,9.67,11.08,9.23,8.27
ENSMUSG00000028782,Bai2,1.97,1.37,6.02,2.92,2.26,1.12,1.97,2.22,1.22,1.1
ENSMUSG00000028784,Spocd1,0.01,0.01,0.02,0,0,0,0.01,0,0,0.01
ENSMUSG00000028785,Hpca,0,0,0.03,0,0.01,0,0,0.03,0,0
ENSMUSG00000028786,Tmem54,64.66,65.2,57.21,52.07,57.4,72.74,66.52,64.07,46.53,57.16
ENSMUSG00000028788,Ptp4a2,45.73,43.81,57.94,41.76,40.8,43.37,42.08,49.51,32.45,43.74
ENSMUSG00000028789,Azin2,9.16,10.02,12.7,5.97,5.58,6.11,11.24,7.79,6.6,5.08
